ZONA;SEÇÃO;LOCAL;ENDEREÇO;BAIRRO;ELEITORES
97;84;UNIDADE ESCOLAR MONSENHOR CICERO PORTELA;AO LADO DO COMPLEXO PARQUE PIAUI S/N;PARQUE PIAUI;250
97;227;UNIDADE ESCOLAR MONSENHOR CICERO PORTELA;AO LADO DO COMPLEXO PARQUE PIAUI S/N;PARQUE PIAUI;243
97;245;UNIDADE ESCOLAR MONSENHOR CICERO PORTELA;AO LADO DO COMPLEXO PARQUE PIAUI S/N;PARQUE PIAUI;250
97;284;UNIDADE ESCOLAR MONSENHOR CICERO PORTELA;AO LADO DO COMPLEXO PARQUE PIAUI S/N;PARQUE PIAUI;253
97;562;UNIDADE ESCOLAR MONSENHOR CICERO PORTELA;AO LADO DO COMPLEXO PARQUE PIAUI S/N;PARQUE PIAUI;234
97;14;UNIDADE ESCOLAR NAIR GONCALVES;RUA GILBUES, 3190;SAO PEDRO;240
97;15;UNIDADE ESCOLAR NAIR GONCALVES;RUA GILBUES, 3190;SAO PEDRO;241
97;16;UNIDADE ESCOLAR NAIR GONCALVES;RUA GILBUES, 3190;SAO PEDRO;242
97;20;UNIDADE ESCOLAR NAIR GONCALVES;RUA GILBUES, 3190;SAO PEDRO;243
97;21;UNIDADE ESCOLAR NAIR GONCALVES;RUA GILBUES, 3190;SAO PEDRO;242
97;585;UNIDADE ESCOLAR NAIR GONCALVES;RUA GILBUES, 3190;SAO PEDRO;240
97;85;UNIDADE ESCOLAR PADRE JOSE DO REGO;RUA RAIMUNDA CARDOSO, S/N, AO LADO DO CMEI MARIA JESUS DIOCESANO;PARQUE PIAUI;270
97;86;UNIDADE ESCOLAR PADRE JOSE DO REGO;RUA RAIMUNDA CARDOSO, S/N, AO LADO DO CMEI MARIA JESUS DIOCESANO;PARQUE PIAUI;263
97;557;UNIDADE ESCOLAR PADRE JOSE DO REGO;RUA RAIMUNDA CARDOSO, S/N, AO LADO DO CMEI MARIA JESUS DIOCESANO;PARQUE PIAUI;180
97;401;UNIDADE ESCOLAR PAULO FERRAZ;RUA 13 DE MAIO, 1189;VERMELHA;238
97;402;UNIDADE ESCOLAR PAULO FERRAZ;RUA 13 DE MAIO, 1189;VERMELHA;234
97;403;UNIDADE ESCOLAR PAULO FERRAZ;RUA 13 DE MAIO, 1189;VERMELHA;246
97;404;UNIDADE ESCOLAR PAULO FERRAZ;RUA 13 DE MAIO, 1189;VERMELHA;241
97;405;UNIDADE ESCOLAR PAULO FERRAZ;RUA 13 DE MAIO, 1189;VERMELHA;236
97;406;UNIDADE ESCOLAR PAULO FERRAZ;RUA 13 DE MAIO, 1189;VERMELHA;238
97;576;UNIDADE ESCOLAR PAULO FERRAZ;RUA 13 DE MAIO, 1189;VERMELHA;236
97;87;UNIDADE ESCOLAR PROFESSOR AGRIPINO OLIVEIRA;EM FRENTE À QUADRA 101, AO LADO DA ESCOLA MUNICIPAL ESTHER COUTO;PARQUE PIAUI;266
97;88;UNIDADE ESCOLAR PROFESSOR AGRIPINO OLIVEIRA;EM FRENTE À QUADRA 101, AO LADO DA ESCOLA MUNICIPAL ESTHER COUTO;PARQUE PIAUI;254
97;89;UNIDADE ESCOLAR PROFESSOR AGRIPINO OLIVEIRA;EM FRENTE À QUADRA 101, AO LADO DA ESCOLA MUNICIPAL ESTHER COUTO;PARQUE PIAUI;270
97;575;UNIDADE ESCOLAR PROFESSOR AGRIPINO OLIVEIRA;EM FRENTE À QUADRA 101, AO LADO DA ESCOLA MUNICIPAL ESTHER COUTO;PARQUE PIAUI;195
97;73;UNIDADE ESCOLAR PROFESSOR ANTONIO MARIA MADEIRA;POR TRAS DA UNIDADE ESCOLAR CICERO PORTELA S/N;PARQUE PIAUI;253
97;90;UNIDADE ESCOLAR PROFESSOR ANTONIO MARIA MADEIRA;POR TRAS DA UNIDADE ESCOLAR CICERO PORTELA S/N;PARQUE PIAUI;247
97;91;UNIDADE ESCOLAR PROFESSOR ANTONIO MARIA MADEIRA;POR TRAS DA UNIDADE ESCOLAR CICERO PORTELA S/N;PARQUE PIAUI;234
97;92;UNIDADE ESCOLAR PROFESSOR ANTONIO MARIA MADEIRA;POR TRAS DA UNIDADE ESCOLAR CICERO PORTELA S/N;PARQUE PIAUI;247
97;303;UNIDADE ESCOLAR PROFESSORA SHIRLEY COSTA E SILVA;ENTRE AS QUADRAS 103 E 104;PARQUE PIAUI;323
97;350;UNIDADE ESCOLAR PROFESSORA SHIRLEY COSTA E SILVA;ENTRE AS QUADRAS 103 E 104;PARQUE PIAUI;219
97;615;UNIDADE ESCOLAR PROFESSORA SHIRLEY COSTA E SILVA;ENTRE AS QUADRAS 103 E 104;PARQUE PIAUI;199
97;409;UNIDADE ESCOLAR SEVERIANO SOUSA;RUA SAO PAULO, 915;ACARAPE;360
97;410;UNIDADE ESCOLAR SEVERIANO SOUSA;RUA SAO PAULO, 915;ACARAPE;360
97;411;UNIDADE ESCOLAR SEVERIANO SOUSA;RUA SAO PAULO, 915;ACARAPE;361
97;412;UNIDADE ESCOLAR SEVERIANO SOUSA;RUA SAO PAULO, 915;ACARAPE;363
97;550;UNIDADE ESCOLAR SEVERIANO SOUSA;RUA SAO PAULO, 915;ACARAPE;287
97;115;UNIDADE ESCOLAR SOLANGE VIANA;AV. ULISSES GUIMARAES S/N;PROMORAR;278
97;116;UNIDADE ESCOLAR SOLANGE VIANA;AV. ULISSES GUIMARAES S/N;PROMORAR;290
97;117;UNIDADE ESCOLAR SOLANGE VIANA;AV. ULISSES GUIMARAES S/N;PROMORAR;287
97;118;UNIDADE ESCOLAR SOLANGE VIANA;AV. ULISSES GUIMARAES S/N;PROMORAR;278
97;119;UNIDADE ESCOLAR SOLANGE VIANA;AV. ULISSES GUIMARAES S/N;PROMORAR;281
97;120;UNIDADE ESCOLAR SOLANGE VIANA;AV. ULISSES GUIMARAES S/N;PROMORAR;279
97;121;UNIDADE ESCOLAR SOLANGE VIANA;AV. ULISSES GUIMARAES S/N;PROMORAR;283
97;122;UNIDADE ESCOLAR SOLANGE VIANA;AV. ULISSES GUIMARAES S/N;PROMORAR;280
97;123;UNIDADE ESCOLAR SOLANGE VIANA;AV. ULISSES GUIMARAES S/N;PROMORAR;281
97;124;UNIDADE ESCOLAR SOLANGE VIANA;AV. ULISSES GUIMARAES S/N;PROMORAR;286
97;125;UNIDADE ESCOLAR SOLANGE VIANA;AV. ULISSES GUIMARAES S/N;PROMORAR;283
97;126;UNIDADE ESCOLAR SOLANGE VIANA;AV. ULISSES GUIMARAES S/N;PROMORAR;295
97;407;UNIVERSIDADE ESTADUAL DO PIAUI - UESPI;RUA JOAO CABRAL, 2231;PIRAJA;315
97;408;UNIVERSIDADE ESTADUAL DO PIAUI - UESPI;RUA JOAO CABRAL, 2231;PIRAJA;311
97;507;UNIVERSIDADE ESTADUAL DO PIAUI - UESPI;RUA JOAO CABRAL, 2231;PIRAJA;286
97;508;UNIVERSIDADE ESTADUAL DO PIAUI - UESPI;RUA JOAO CABRAL, 2231;PIRAJA;289
97;509;UNIVERSIDADE ESTADUAL DO PIAUI - UESPI;RUA JOAO CABRAL, 2231;PIRAJA;289
97;510;UNIVERSIDADE ESTADUAL DO PIAUI - UESPI;RUA JOAO CABRAL, 2231;PIRAJA;288
97;511;UNIVERSIDADE ESTADUAL DO PIAUI - UESPI;RUA JOAO CABRAL, 2231;PIRAJA;289
97;512;UNIVERSIDADE ESTADUAL DO PIAUI - UESPI;RUA JOAO CABRAL, 2231;PIRAJA;286
97;513;UNIVERSIDADE ESTADUAL DO PIAUI - UESPI;RUA JOAO CABRAL, 2231;PIRAJA;286
97;514;UNIVERSIDADE ESTADUAL DO PIAUI - UESPI;RUA JOAO CABRAL, 2231;PIRAJA;286
97;515;UNIVERSIDADE ESTADUAL DO PIAUI - UESPI;RUA JOAO CABRAL, 2231;PIRAJA;289
97;516;UNIVERSIDADE ESTADUAL DO PIAUI - UESPI;RUA JOAO CABRAL, 2231;PIRAJA;287
97;517;UNIVERSIDADE ESTADUAL DO PIAUI - UESPI;RUA JOAO CABRAL, 2231;PIRAJA;287
97;567;UNIVERSIDADE ESTADUAL DO PIAUI - UESPI;RUA JOAO CABRAL, 2231;PIRAJA;152
98;119;C.M.E.I EDUARDO HENRIQUE ACCIOLY;RUA ARISTIDES ALMEIDA, 454-534;SANTA ISABEL;378
98;120;C.M.E.I EDUARDO HENRIQUE ACCIOLY;RUA ARISTIDES ALMEIDA, 454-534;SANTA ISABEL;377
98;121;C.M.E.I EDUARDO HENRIQUE ACCIOLY;RUA ARISTIDES ALMEIDA, 454-534;SANTA ISABEL;371
98;320;C.M.E.I EDUARDO HENRIQUE ACCIOLY;RUA ARISTIDES ALMEIDA, 454-534;SANTA ISABEL;348
98;397;C.M.E.I EDUARDO HENRIQUE ACCIOLY;RUA ARISTIDES ALMEIDA, 454-534;SANTA ISABEL;350
98;417;C.M.E.I EDUARDO HENRIQUE ACCIOLY;RUA ARISTIDES ALMEIDA, 454-534;SANTA ISABEL;349
98;204;C.M.E.I PLANALTO URUGUAI;CONJUNTO PLANALTO URUGUAI, QUADRA A12, S/N;VALE QUEM TEM;371
98;223;C.M.E.I PLANALTO URUGUAI;CONJUNTO PLANALTO URUGUAI, QUADRA A12, S/N;VALE QUEM TEM;360
98;400;C.M.E.I PLANALTO URUGUAI;CONJUNTO PLANALTO URUGUAI, QUADRA A12, S/N;VALE QUEM TEM;312
98;405;C.M.E.I PLANALTO URUGUAI;CONJUNTO PLANALTO URUGUAI, QUADRA A12, S/N;VALE QUEM TEM;305
98;217;C.M.E.I SÃO VICENTE;RODOVIA PI 112 - KM 20;ZONA RURAL;168
98;407;C.M.E.I. ÁRVORES VERDES;AV NICANOR BARRETO SN - ESTRADA DA CACIMBA VELHA;POVOADO ÁRVORES VERDES;259
98;214;C.M.E.I. DANIELZINHO-CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL;RUA MELVIN JONES,S/N;PIÇARREIRA I;352
98;280;C.M.E.I. DANIELZINHO-CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL;RUA MELVIN JONES,S/N;PIÇARREIRA I;338
98;398;C.M.E.I. DANIELZINHO-CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL;RUA MELVIN JONES,S/N;PIÇARREIRA I;333
98;53;C.M.E.I. ROSEANA MARIA MARTINS DE LIMA;RUA CANAVIEIRA, S/N, GIOVANE PRADO, RES. TAQUARI, VALE QUEM TEM;TAQUARI;311
98;54;C.M.E.I. ROSEANA MARIA MARTINS DE LIMA;RUA CANAVIEIRA, S/N, GIOVANE PRADO, RES. TAQUARI, VALE QUEM TEM;TAQUARI;306
98;55;C.M.E.I. ROSEANA MARIA MARTINS DE LIMA;RUA CANAVIEIRA, S/N, GIOVANE PRADO, RES. TAQUARI, VALE QUEM TEM;TAQUARI;311
98;56;C.M.E.I. ROSEANA MARIA MARTINS DE LIMA;RUA CANAVIEIRA, S/N, GIOVANE PRADO, RES. TAQUARI, VALE QUEM TEM;TAQUARI;307
98;57;C.M.E.I. ROSEANA MARIA MARTINS DE LIMA;RUA CANAVIEIRA, S/N, GIOVANE PRADO, RES. TAQUARI, VALE QUEM TEM;TAQUARI;307
98;58;C.M.E.I. ROSEANA MARIA MARTINS DE LIMA;RUA CANAVIEIRA, S/N, GIOVANE PRADO, RES. TAQUARI, VALE QUEM TEM;TAQUARI;311
98;59;C.M.E.I. ROSEANA MARIA MARTINS DE LIMA;RUA CANAVIEIRA, S/N, GIOVANE PRADO, RES. TAQUARI, VALE QUEM TEM;TAQUARI;305
98;60;C.M.E.I. ROSEANA MARIA MARTINS DE LIMA;RUA CANAVIEIRA, S/N, GIOVANE PRADO, RES. TAQUARI, VALE QUEM TEM;TAQUARI;308
98;67;C.M.E.I. SANTA TERESINHA;LOCALIDADE CAMPESTRE NORTE;ZONA RURAL;389
98;68;C.M.E.I. SANTA TERESINHA;LOCALIDADE CAMPESTRE NORTE;ZONA RURAL;370
98;298;C.M.E.I. SANTA TERESINHA;LOCALIDADE CAMPESTRE NORTE;ZONA RURAL;300
98;404;C.M.E.I. SANTA TERESINHA;LOCALIDADE CAMPESTRE NORTE;ZONA RURAL;186
98;244;C.M.E.I.TIA SABINA;TR 415  POVOADO SANTA LUZ DE BAIXO;POVOADO SANTA LUZ DE BAIXO;355
98;384;C.M.E.I.TIA SABINA;TR 415  POVOADO SANTA LUZ DE BAIXO;POVOADO SANTA LUZ DE BAIXO;106
98;115;CCE - CENTRO DE CIÊNCIAS DA EDUCAÇÃO DA UFPI;CAMPUS UNIVERSITÁRIO DA ININGA, S/N;ININGA;381
98;116;CCE - CENTRO DE CIÊNCIAS DA EDUCAÇÃO DA UFPI;CAMPUS UNIVERSITÁRIO DA ININGA, S/N;ININGA;380
98;117;CCE - CENTRO DE CIÊNCIAS DA EDUCAÇÃO DA UFPI;CAMPUS UNIVERSITÁRIO DA ININGA, S/N;ININGA;380
98;118;CCE - CENTRO DE CIÊNCIAS DA EDUCAÇÃO DA UFPI;CAMPUS UNIVERSITÁRIO DA ININGA, S/N;ININGA;378
98;203;CCE - CENTRO DE CIÊNCIAS DA EDUCAÇÃO DA UFPI;CAMPUS UNIVERSITÁRIO DA ININGA, S/N;ININGA;356
98;208;CCE - CENTRO DE CIÊNCIAS DA EDUCAÇÃO DA UFPI;CAMPUS UNIVERSITÁRIO DA ININGA, S/N;ININGA;383
98;239;CCE - CENTRO DE CIÊNCIAS DA EDUCAÇÃO DA UFPI;CAMPUS UNIVERSITÁRIO DA ININGA, S/N;ININGA;377
98;256;CCE - CENTRO DE CIÊNCIAS DA EDUCAÇÃO DA UFPI;CAMPUS UNIVERSITÁRIO DA ININGA, S/N;ININGA;373
98;268;CCE - CENTRO DE CIÊNCIAS DA EDUCAÇÃO DA UFPI;CAMPUS UNIVERSITÁRIO DA ININGA, S/N;ININGA;376
98;275;CCE - CENTRO DE CIÊNCIAS DA EDUCAÇÃO DA UFPI;CAMPUS UNIVERSITÁRIO DA ININGA, S/N;ININGA;370
98;290;CCE - CENTRO DE CIÊNCIAS DA EDUCAÇÃO DA UFPI;CAMPUS UNIVERSITÁRIO DA ININGA, S/N;ININGA;381
98;325;CCE - CENTRO DE CIÊNCIAS DA EDUCAÇÃO DA UFPI;CAMPUS UNIVERSITÁRIO DA ININGA, S/N;ININGA;362
98;340;CCE - CENTRO DE CIÊNCIAS DA EDUCAÇÃO DA UFPI;CAMPUS UNIVERSITÁRIO DA ININGA, S/N;ININGA;355
98;418;CCE - CENTRO DE CIÊNCIAS DA EDUCAÇÃO DA UFPI;CAMPUS UNIVERSITÁRIO DA ININGA, S/N;ININGA;365
98;428;CCE - CENTRO DE CIÊNCIAS DA EDUCAÇÃO DA UFPI;CAMPUS UNIVERSITÁRIO DA ININGA, S/N;ININGA;257
98;8;CEB - CENTRO DE EDUCAÇÃO BÁSICA GOV FREITAS NETO-CETI GOV FREITAS NETO;RUA CAPITÃO WANDERLEY, S/N;PIÇARREIRA I;362
98;81;CEB - CENTRO DE EDUCAÇÃO BÁSICA GOV FREITAS NETO-CETI GOV FREITAS NETO;RUA CAPITÃO WANDERLEY, S/N;PIÇARREIRA I;361
98;82;CEB - CENTRO DE EDUCAÇÃO BÁSICA GOV FREITAS NETO-CETI GOV FREITAS NETO;RUA CAPITÃO WANDERLEY, S/N;PIÇARREIRA I;363
98;83;CEB - CENTRO DE EDUCAÇÃO BÁSICA GOV FREITAS NETO-CETI GOV FREITAS NETO;RUA CAPITÃO WANDERLEY, S/N;PIÇARREIRA I;365
98;84;CEB - CENTRO DE EDUCAÇÃO BÁSICA GOV FREITAS NETO-CETI GOV FREITAS NETO;RUA CAPITÃO WANDERLEY, S/N;PIÇARREIRA I;366
98;240;CEB - CENTRO DE EDUCAÇÃO BÁSICA GOV FREITAS NETO-CETI GOV FREITAS NETO;RUA CAPITÃO WANDERLEY, S/N;PIÇARREIRA I;374
98;274;CEB - CENTRO DE EDUCAÇÃO BÁSICA GOV FREITAS NETO-CETI GOV FREITAS NETO;RUA CAPITÃO WANDERLEY, S/N;PIÇARREIRA I;363
98;282;CEB - CENTRO DE EDUCAÇÃO BÁSICA GOV FREITAS NETO-CETI GOV FREITAS NETO;RUA CAPITÃO WANDERLEY, S/N;PIÇARREIRA I;363
98;308;CEB - CENTRO DE EDUCAÇÃO BÁSICA GOV FREITAS NETO-CETI GOV FREITAS NETO;RUA CAPITÃO WANDERLEY, S/N;PIÇARREIRA I;366
98;315;CEB - CENTRO DE EDUCAÇÃO BÁSICA GOV FREITAS NETO-CETI GOV FREITAS NETO;RUA CAPITÃO WANDERLEY, S/N;PIÇARREIRA I;366
98;369;CEB - CENTRO DE EDUCAÇÃO BÁSICA GOV FREITAS NETO-CETI GOV FREITAS NETO;RUA CAPITÃO WANDERLEY, S/N;PIÇARREIRA I;365
98;130;CETI MARIA MELO;RUA ALAÍDE MARQUES, S/N;PLANALTO ININGA;364
98;131;CETI MARIA MELO;RUA ALAÍDE MARQUES, S/N;PLANALTO ININGA;360
98;197;CETI MARIA MELO;RUA ALAÍDE MARQUES, S/N;PLANALTO ININGA;361
98;245;CETI MARIA MELO;RUA ALAÍDE MARQUES, S/N;PLANALTO ININGA;361
98;314;CETI MARIA MELO;RUA ALAÍDE MARQUES, S/N;PLANALTO ININGA;362
98;133;CETI PROFESSOR ANTONIO TARCÍSIO PEREIRA E SILVA;AV. MARIA ANTONIETA BURLAMARQUI, S/N;VALE QUEM TEM;350
98;134;CETI PROFESSOR ANTONIO TARCÍSIO PEREIRA E SILVA;AV. MARIA ANTONIETA BURLAMARQUI, S/N;VALE QUEM TEM;352
98;201;CETI PROFESSOR ANTONIO TARCÍSIO PEREIRA E SILVA;AV. MARIA ANTONIETA BURLAMARQUI, S/N;VALE QUEM TEM;351
98;219;CETI PROFESSOR ANTONIO TARCÍSIO PEREIRA E SILVA;AV. MARIA ANTONIETA BURLAMARQUI, S/N;VALE QUEM TEM;352
98;237;CETI PROFESSOR ANTONIO TARCÍSIO PEREIRA E SILVA;AV. MARIA ANTONIETA BURLAMARQUI, S/N;VALE QUEM TEM;350
98;253;CETI PROFESSOR ANTONIO TARCÍSIO PEREIRA E SILVA;AV. MARIA ANTONIETA BURLAMARQUI, S/N;VALE QUEM TEM;354
98;261;CETI PROFESSOR ANTONIO TARCÍSIO PEREIRA E SILVA;AV. MARIA ANTONIETA BURLAMARQUI, S/N;VALE QUEM TEM;352
98;270;CETI PROFESSOR ANTONIO TARCÍSIO PEREIRA E SILVA;AV. MARIA ANTONIETA BURLAMARQUI, S/N;VALE QUEM TEM;348
98;286;CETI PROFESSOR ANTONIO TARCÍSIO PEREIRA E SILVA;AV. MARIA ANTONIETA BURLAMARQUI, S/N;VALE QUEM TEM;348
98;291;CETI PROFESSOR ANTONIO TARCÍSIO PEREIRA E SILVA;AV. MARIA ANTONIETA BURLAMARQUI, S/N;VALE QUEM TEM;348
98;393;CETI PROFESSOR ANTONIO TARCÍSIO PEREIRA E SILVA;AV. MARIA ANTONIETA BURLAMARQUI, S/N;VALE QUEM TEM;352
98;234;CMEI RAIMUNDA MARTINS NUNES PORTELA;RUA ARACRUZ, S/N, VILA FIRMINO FILHO;PORTO DO CENTRO;372
98;297;CMEI RAIMUNDA MARTINS NUNES PORTELA;RUA ARACRUZ, S/N, VILA FIRMINO FILHO;PORTO DO CENTRO;364
98;429;CMEI RAIMUNDA MARTINS NUNES PORTELA;RUA ARACRUZ, S/N, VILA FIRMINO FILHO;PORTO DO CENTRO;44
98;209;COLEGIO CEV;AV VILMARY, 1057-1287;SÃO CRISTOVÃO;346
98;289;COLEGIO CEV;AV VILMARY, 1057-1287;SÃO CRISTOVÃO;337
98;383;COLEGIO CEV;AV VILMARY, 1057-1287;SÃO CRISTOVÃO;338
98;410;COLEGIO CEV;AV VILMARY, 1057-1287;SÃO CRISTOVÃO;335
98;419;COLEGIO CEV;AV VILMARY, 1057-1287;SÃO CRISTOVÃO;327
98;431;COLÉGIO CEV - VOTO EM TRANSITO;AV VILMARY, 1057-1287;MORADA DO SOL;0
98;432;COLÉGIO CEV - VOTO EM TRANSITO;AV VILMARY, 1057-1287;MORADA DO SOL;0
98;1;COLÉGIO MADRE SAVINA;AVENIDA JOQUÉI CLUBE, 1299;JÓQUEI;386
98;2;COLÉGIO MADRE SAVINA;AVENIDA JOQUÉI CLUBE, 1299;JÓQUEI;386
98;3;COLÉGIO MADRE SAVINA;AVENIDA JOQUÉI CLUBE, 1299;JÓQUEI;396
98;4;COLÉGIO MADRE SAVINA;AVENIDA JOQUÉI CLUBE, 1299;JÓQUEI;393
98;5;COLÉGIO MADRE SAVINA;AVENIDA JOQUÉI CLUBE, 1299;JÓQUEI;394
98;6;COLÉGIO MADRE SAVINA;AVENIDA JOQUÉI CLUBE, 1299;JÓQUEI;389
98;7;COLÉGIO MADRE SAVINA;AVENIDA JOQUÉI CLUBE, 1299;JÓQUEI;389
98;227;COLÉGIO MADRE SAVINA;AVENIDA JOQUÉI CLUBE, 1299;JÓQUEI;389
98;392;COLÉGIO MADRE SAVINA;AVENIDA JOQUÉI CLUBE, 1299;JÓQUEI;392
98;424;COLÉGIO MADRE SAVINA;AVENIDA JOQUÉI CLUBE, 1299;JÓQUEI;324
98;368;COLÉGIO SÃO JUDAS TADEU;R. ZEZITO BOAVISTA, 5936 - VALE QUEM TEM, TERESINA - PI;VALE QUEM TEM;356
98;374;COLÉGIO SÃO JUDAS TADEU;R. ZEZITO BOAVISTA, 5936 - VALE QUEM TEM, TERESINA - PI;VALE QUEM TEM;356
98;387;COLÉGIO SÃO JUDAS TADEU;R. ZEZITO BOAVISTA, 5936 - VALE QUEM TEM, TERESINA - PI;VALE QUEM TEM;358
98;427;COLÉGIO SÃO JUDAS TADEU;R. ZEZITO BOAVISTA, 5936 - VALE QUEM TEM, TERESINA - PI;VALE QUEM TEM;109
98;200;CRECHE TIA LÉA LEAL;RUA ROTARY CLUB, S/N;SATÉLITE;318
98;299;CRECHE TIA LÉA LEAL;RUA ROTARY CLUB, S/N;SATÉLITE;318
98;107;ESCOLA ESTADUAL DEPUTADO JOAQUIM GOMES CALADO;RUA SANTA TEREZINHA, S/N;SATÉLITE;373
98;108;ESCOLA ESTADUAL DEPUTADO JOAQUIM GOMES CALADO;RUA SANTA TEREZINHA, S/N;SATÉLITE;364
98;220;ESCOLA ESTADUAL DEPUTADO JOAQUIM GOMES CALADO;RUA SANTA TEREZINHA, S/N;SATÉLITE;361
98;265;ESCOLA ESTADUAL DEPUTADO JOAQUIM GOMES CALADO;RUA SANTA TEREZINHA, S/N;SATÉLITE;354
98;304;ESCOLA ESTADUAL DEPUTADO JOAQUIM GOMES CALADO;RUA SANTA TEREZINHA, S/N;SATÉLITE;335
98;401;ESCOLA ESTADUAL DEPUTADO JOAQUIM GOMES CALADO;RUA SANTA TEREZINHA, S/N;SATÉLITE;332
98;95;ESCOLA MUNICIPAL BAIXÃO DO CARLOS;EIXO SOCOPO, RODOVIA PI-112, KM 11;POVOADO BAIXÃO DO CARLOS;366
98;385;ESCOLA MUNICIPAL BAIXÃO DO CARLOS;EIXO SOCOPO, RODOVIA PI-112, KM 11;POVOADO BAIXÃO DO CARLOS;79
98;34;ESCOLA MUNICIPAL CACIMBA VELHA;POVOADO CACIMBA VELHA, S/N;POVOADO CACIMBA VELHA;374
98;35;ESCOLA MUNICIPAL CACIMBA VELHA;POVOADO CACIMBA VELHA, S/N;POVOADO CACIMBA VELHA;380
98;36;ESCOLA MUNICIPAL CACIMBA VELHA;POVOADO CACIMBA VELHA, S/N;POVOADO CACIMBA VELHA;376
98;37;ESCOLA MUNICIPAL CACIMBA VELHA;POVOADO CACIMBA VELHA, S/N;POVOADO CACIMBA VELHA;376
98;317;ESCOLA MUNICIPAL CACIMBA VELHA;POVOADO CACIMBA VELHA, S/N;POVOADO CACIMBA VELHA;373
98;423;ESCOLA MUNICIPAL CACIMBA VELHA;POVOADO CACIMBA VELHA, S/N;POVOADO CACIMBA VELHA;80
98;77;ESCOLA MUNICIPAL CLODOALDO FREITAS;AVENIDA JOSUÉ DE MOURA SANTOS, 1553;PEDRA MOLE;359
98;78;ESCOLA MUNICIPAL CLODOALDO FREITAS;AVENIDA JOSUÉ DE MOURA SANTOS, 1553;PEDRA MOLE;360
98;79;ESCOLA MUNICIPAL CLODOALDO FREITAS;AVENIDA JOSUÉ DE MOURA SANTOS, 1553;PEDRA MOLE;359
98;80;ESCOLA MUNICIPAL CLODOALDO FREITAS;AVENIDA JOSUÉ DE MOURA SANTOS, 1553;PEDRA MOLE;356
98;235;ESCOLA MUNICIPAL CLODOALDO FREITAS;AVENIDA JOSUÉ DE MOURA SANTOS, 1553;PEDRA MOLE;358
98;283;ESCOLA MUNICIPAL CLODOALDO FREITAS;AVENIDA JOSUÉ DE MOURA SANTOS, 1553;PEDRA MOLE;359
98;312;ESCOLA MUNICIPAL CLODOALDO FREITAS;AVENIDA JOSUÉ DE MOURA SANTOS, 1553;PEDRA MOLE;354
98;378;ESCOLA MUNICIPAL CLODOALDO FREITAS;AVENIDA JOSUÉ DE MOURA SANTOS, 1553;PEDRA MOLE;359
98;61;ESCOLA MUNICIPAL DELFINA BORRALHO BOA VISTA;RUA LAJEIRO, 8065, PEDRA MOLE;ANITA FERRAZ;343
98;62;ESCOLA MUNICIPAL DELFINA BORRALHO BOA VISTA;RUA LAJEIRO, 8065, PEDRA MOLE;ANITA FERRAZ;342
98;63;ESCOLA MUNICIPAL DELFINA BORRALHO BOA VISTA;RUA LAJEIRO, 8065, PEDRA MOLE;ANITA FERRAZ;357
98;64;ESCOLA MUNICIPAL DELFINA BORRALHO BOA VISTA;RUA LAJEIRO, 8065, PEDRA MOLE;ANITA FERRAZ;348
98;242;ESCOLA MUNICIPAL DELFINA BORRALHO BOA VISTA;RUA LAJEIRO, 8065, PEDRA MOLE;ANITA FERRAZ;343
98;307;ESCOLA MUNICIPAL DELFINA BORRALHO BOA VISTA;RUA LAJEIRO, 8065, PEDRA MOLE;ANITA FERRAZ;348
98;379;ESCOLA MUNICIPAL DELFINA BORRALHO BOA VISTA;RUA LAJEIRO, 8065, PEDRA MOLE;ANITA FERRAZ;346
98;430;ESCOLA MUNICIPAL DELFINA BORRALHO BOA VISTA;RUA LAJEIRO, 8065, PEDRA MOLE;ANITA FERRAZ;67
98;45;ESCOLA MUNICIPAL DEOCLÉCIO CARVALHO;LOCALIDADE COROATÁ;POVOADO COROATÁ;383
98;225;ESCOLA MUNICIPAL DEOCLÉCIO CARVALHO;LOCALIDADE COROATÁ;POVOADO COROATÁ;370
98;103;ESCOLA MUNICIPAL DEPUTADO FRANCÍLIO ALMEIDA;RUA DOM BOSCO, 4121;VILA BANDEIRANTE III;355
98;206;ESCOLA MUNICIPAL DEPUTADO FRANCÍLIO ALMEIDA;RUA DOM BOSCO, 4121;VILA BANDEIRANTE III;363
98;287;ESCOLA MUNICIPAL DEPUTADO FRANCÍLIO ALMEIDA;RUA DOM BOSCO, 4121;VILA BANDEIRANTE III;356
98;362;ESCOLA MUNICIPAL DEPUTADO FRANCÍLIO ALMEIDA;RUA DOM BOSCO, 4121;VILA BANDEIRANTE III;356
98;102;ESCOLA MUNICIPAL DO SOIM;POVOADO SOINHO, S/N;POVOADO SOINHO;353
98;205;ESCOLA MUNICIPAL DO SOIM;POVOADO SOINHO, S/N;POVOADO SOINHO;337
98;381;ESCOLA MUNICIPAL DO SOIM;POVOADO SOINHO, S/N;POVOADO SOINHO;201
98;122;ESCOLA MUNICIPAL ELIAS XIMENES DO PRADO JÚNIOR;AVENIDA JANGO, S/N;RESIDENCIAL NOVA THERESINA;347
